
10.067, 9.012 
-3.285, 9.976 
6.445, -0.913 
5.87, -9.035 
-1.092, -5.55 
2.824, 10.551 
1.169, -5.805 
4.901, -14.165 
-7.873, -8.265 
6.681, -4.716 
-2.016, -10.634 
5.702, -3.833 
3.473, -0.669 
3.956, 4.08 
-6.244, -1.789 
-2.692, -13.39 
-0.121, 8.012 
2.148, 7.868 
-2.488, 8.122 
-8.638, -1.237 
-7.277, -3.928 
17.329, -5.702 
-3.976, 7.037 
-7.197, 21.704 
-8.773, -14.051 
-0.119, 10.658 
-7.988, -6.356 
-20.299, -4.053 
2.165, -11.951 
-14.321, 0.714 
0.575, -11.355 
-9.909, -4.19 
-4.174, 4.584 
2.157, 12.667 
11.614, 5.932 
7.191, 2.879 
-5.094, -3.6 
-1.941, 3.667 
-0.723, -3.44 
-1.711, 3.433 
1.089, -10.074 
4.028, 17.144 
0.987, 2.936 
10.738, -6.224 
3.522, -9.544 
-12.167, -11.055 
7.425, -1.462 
-9.255, -21.314 
8.331, -7.209 
0.149, 0.611 
4.272, 6.713 
-6.011, 11.938 
4.517, 3.026 
-3.145, 3.658 
10.946, 0.303 
-2.844, -1.584 
-6.143, -1.25 
4.637, 7.793 
0.849, -11.974 
-1.377, -3.658 
13.558, -0.117 
6.357, 6.089 
6.5, 0.805 
11.532, 4.442 
-9.291, -5.85 
13.831, -0.269 
-15.064, -12.14 
1.341, 13.925 
6.948, 2.871 
1.589, 6.842 
-6.328, -5.672 
3.011, 2.111 
-0.327, -8.675 
-2.692, 2.128 
7.873, -0.639 
-14.003, 0.725 
-5.095, -6.379 
3.648, 10.519 
-0.516, -6.577 
-2.436, -1.408 
2.245, -2.952 
-2.942, -5.062 
3.523, 10.104 
2.332, -9.855 
4.886, -8.232 
-2.869, -0.725 
-2.947, 4.872 
-7.786, -2.536 
-9.826, 4.576 
-0.865, -4.117 
-3.737, 2.7 
10.773, -0.564 
8.052, -6.237 
18.523, -3.496 
1.383, -2.241 
14.991, -4.934 
-11.416, -8.123 
10.721, -1.324 
-3.128, -7.122 
2.211, 3.533 
-0.712, 8.183 
-7.339, 0.568 
6.736, 8.911 
3.288, 2.055 
0.417, 1.788 
3.35, -2.107 
-8.269, 0.562 
-0.258, 9.337 
-6.726, -7.321 
0.283, 4.795 
1.775, 3.329 
11.483, 6.801 
9.683, -5.575 
-8.318, 2.31 
12.471, 2.199 
-8.144, 15.133 
-0.958, -4.725 
-4.464, 1.734 
-0.259, -0.117 
3.576, 5.837 
-4.59, 3.696 
-7.803, -17.769 
0.841, 2.012 
-4.328, -7.276 
-1.868, -11.6 
-1.903, 7.55 
1.721, -6.41 
-3.386, 2.981 
-2.487, -4.032 
3.964, -0.41 
1.886, -2.542 
-8.534, -2.413 
-7.418, 3.015 
-4.325, -6.466 
-13.259, -1.144 
11.392, -8.016 
0.008, -1.901 
-6.761, -14.722 
2.544, 5.626 
-1.924, -0.872 
-2.205, 2.269 
4.548, 3.546 
-1.765, -18.973 
0.671, 1.749 
10.855, -6.505 
-1.62, -1.487 
-1.044, 1.379 
-7.378, 1.499 
-9.665, 1.03 
-0.37, -2.977 
6.917, 8.527 
-8.824, -0.12 
-0.395, -5.741 
7.964, -12.965 
5.432, 5.229 
3.458, 0.292 
3.197, -2.237 
-1.297, 0.756 
5.909, -0.875 
3.688, 0.752 
3.099, -11.353 
3.558, 9.799 
5.298, 5.034 
3.382, -2.356 
0.05, 17.738 
-0.893, 8.894 
5.476, 6.182 
-6.302, 1.018 
8.163, -12.041 
9.27, -2.412 
3.222, -2.598 
-2.694, -5.782 
-10.095, -6.784 
-0.002, 2.896 
13.962, -1.738 
-1.542, 12.41 
-1.196, -10.788 
0.85, 6.22 
1.778, 10.929 
-2.991, -6.104 
5.426, -1.49 
-6.592, -0.39 
-9.369, 4.155 
5.195, 13.545 
-8.113, 2.951 
10.972, -0.967 
8.554, -6.881 
3.659, 6.153 
-0.013, 4.868 
-5.932, 11.736 
15.118, 4.106 
7.802, -4.697 
1.34, 3.698 
-11.532, 9.898 
6.398, -9.943 
4.959, 0.536 
10.01, 2.465 
9.758, 9.715 
-5.351, -8.939 
4.079, 10.627 
5.615, -0.062 
4.029, 1.364 
8.087, 0.915 
-2.957, 7.334 
4.503, 6.498 
-0.755, 11.624 
-0.84, -1.953 
2.347, 3.327 
-7.025, -3.554 
8.012, -0.118 
-17.912, -5.661 
-8.63, 16.425 
-4.143, -2.704 
0.15, -12.433 
4.311, 2.115 
-1.404, -7.174 
-3.623, -2.382 
-0.885, 8.655 
1.3, 0.227 
-0.3, 15.684 
6.55, -3.613 
-14.363, -7.33 
-5.382, -3.011 
-4.098, 9.082 
-7.274, -2.353 
0.945, 4.762 
-4.99, 0.59 
-8.941, 6.109 
0.499, -15.604 
-1.411, -6.024 
-16.918, 8.356 
3.527, 8.284 
-1.689, 1.061 
-6.882, -3.844 
-4.316, -0.024 
3.867, -0.984 
-8.748, 9.362 
9.077, -5.25 
-7.231, 6.695 
7.137, 11.297 
3.054, -10.085 
-7.97, 0.331 
6.822, -1.522 
-2.605, 0.202 
-13.09, -4.355 
-5.305, 8.571 
9.684, -0.899 
-1.578, 5.287 
5.219, -0.857 
5.233, 5.688 
8.035, 6.515 
-4.608, -3.962 
-9.181, -1.587 
0.986, -1.787 
-1.372, -5.208 
-1.009, -15.531 
-2.62, 3.959 
3.285, 1.869 
-11.368, 7.537 
2.704, -4.278 
3.025, 0.062 
-3.15, -15.274 
16.023, 7.852 
2.983, 2.518 
-10.32, -7.757 
2.258, -10.252 
1.737, 10.894 
